Office_Record_No,Office_name,Address_1,Address_2,City,State,Zip_Code,Phone_number_2,Office_contact,HandicapAccess,Fax_number2
3134,Berks Schuylkill Respiratory Specialists Ltd,2608 Keiser Blvd,,Wyomissing,PA,19610,,Stacey Hamilton (Ext 179),FALSE,
3134,Berks Schuylkill Respiratory Specialists Ltd,2608 Keiser Blvd,,Wyomissing,PA,19610,,Stacey Hamilton (Ext 179),FALSE,
3134,Berks Schuylkill Respiratory Specialists Ltd,2608 Keiser Blvd,,Wyomissing,PA,19610,,Stacey Hamilton (Ext 179),FALSE,
3134,Berks Schuylkill Respiratory Specialists Ltd,2608 Keiser Blvd,,Wyomissing,PA,19610,,Stacey Hamilton (Ext 179),FALSE,
3134,Berks Schuylkill Respiratory Specialists Ltd,2608 Keiser Blvd,,Wyomissing,PA,19610,,Stacey Hamilton (Ext 179),FALSE,
3134,Berks Schuylkill Respiratory Specialists Ltd,2608 Keiser Blvd,,Wyomissing,PA,19610,,Stacey Hamilton (Ext 179),FALSE,
3134,Berks Schuylkill Respiratory Specialists Ltd,2608 Keiser Blvd,,Wyomissing,PA,19610,,Stacey Hamilton (Ext 179),FALSE,
3134,Berks Schuylkill Respiratory Specialists Ltd,2608 Keiser Blvd,,Wyomissing,PA,19610,,Stacey Hamilton (Ext 179),FALSE,
3134,Berks Schuylkill Respiratory Specialists Ltd,2608 Keiser Blvd,,Wyomissing,PA,19610,,Stacey Hamilton (Ext 179),FALSE,
3134,Berks Schuylkill Respiratory Specialists Ltd,2608 Keiser Blvd,,Wyomissing,PA,19610,,Stacey Hamilton (Ext 179),FALSE,
3134,Berks Schuylkill Respiratory Specialists Ltd,2608 Keiser Blvd,,Wyomissing,PA,19610,,Stacey Hamilton (Ext 179),FALSE,
3138,Physical Medicine & Rehabilitation – Tower Health Medical Group,2802 Papermill Road,,Wyomissing,PA,19610,(484)628-2571,Christina Perella,FALSE,
3138,Physical Medicine & Rehabilitation – Tower Health Medical Group,2802 Papermill Road,,Wyomissing,PA,19610,(484)628-2571,Christina Perella,FALSE,
3138,Physical Medicine & Rehabilitation – Tower Health Medical Group,2802 Papermill Road,,Wyomissing,PA,19610,(484)628-2571,Christina Perella,FALSE,
3138,Physical Medicine & Rehabilitation – Tower Health Medical Group,2802 Papermill Road,,Wyomissing,PA,19610,(484)628-2571,Christina Perella,FALSE,
3138,Physical Medicine & Rehabilitation – Tower Health Medical Group,2802 Papermill Road,,Wyomissing,PA,19610,(484)628-2571,Christina Perella,FALSE,
3138,Physical Medicine & Rehabilitation – Tower Health Medical Group,2802 Papermill Road,,Wyomissing,PA,19610,(484)628-2571,Christina Perella,FALSE,
3138,Physical Medicine & Rehabilitation – Tower Health Medical Group,2802 Papermill Road,,Wyomissing,PA,19610,(484)628-2571,Christina Perella,FALSE,
3138,Physical Medicine & Rehabilitation – Tower Health Medical Group,2802 Papermill Road,,Wyomissing,PA,19610,(484)628-2571,Christina Perella,FALSE,
3138,Physical Medicine & Rehabilitation – Tower Health Medical Group,2802 Papermill Road,,Wyomissing,PA,19610,(484)628-2571,Christina Perella,FALSE,
3138,Physical Medicine & Rehabilitation – Tower Health Medical Group,2802 Papermill Road,,Wyomissing,PA,19610,(484)628-2571,Christina Perella,FALSE,
3138,Physical Medicine & Rehabilitation – Tower Health Medical Group,2802 Papermill Road,,Wyomissing,PA,19610,(484)628-2571,Christina Perella,FALSE,
3153,Dermatology - Tower Health Medical Group,1320 Broadcasting Road,Suite 107,Wyomissing,PA,19610,(484)628-7590,Patricia Unger,FALSE,
3153,Dermatology - Tower Health Medical Group,1320 Broadcasting Road,Suite 107,Wyomissing,PA,19610,(484)628-7590,Patricia Unger,FALSE,
3158,Internal Medicine - Tower Health Medical Group,957 Ben Franklin Highway,Suite A,Douglassville,PA,19518,(610)898-9370,Jonathan Colon,FALSE,
3158,Internal Medicine - Tower Health Medical Group,957 Ben Franklin Highway,Suite A,Douglassville,PA,19518,(610)898-9370,Jonathan Colon,FALSE,
3158,Internal Medicine - Tower Health Medical Group,957 Ben Franklin Highway,Suite A,Douglassville,PA,19518,(610)898-9370,Jonathan Colon,FALSE,
3158,Internal Medicine - Tower Health Medical Group,957 Ben Franklin Highway,Suite A,Douglassville,PA,19518,(610)898-9370,Jonathan Colon,FALSE,
3167,Family Medicine - Tower Health Medical Group,3535 North 5th Street Highway,,Reading,PA,19605,,Maryln Gonzalez,FALSE,
3168,Family Medicine - Tower Health Medical Group,315 Darby Square,Suite 100,Elverson,PA,19520,(610)898-5240,Anthony Osorio,FALSE,
3168,Family Medicine - Tower Health Medical Group,315 Darby Square,Suite 100,Elverson,PA,19520,(610)898-5240,Anthony Osorio,FALSE,
3168,Family Medicine - Tower Health Medical Group,315 Darby Square,Suite 100,Elverson,PA,19520,(610)898-5240,Anthony Osorio,FALSE,
3169,Geriatric Center - Tower Health Medical Group,560 Van Reed Road,Suite 101,Wyomissing,PA,19610,(484)628-2525,Kelly Blankenbiller,FALSE,
3169,Geriatric Center - Tower Health Medical Group,560 Van Reed Road,Suite 101,Wyomissing,PA,19610,(484)628-2525,Kelly Blankenbiller,FALSE,
3169,Geriatric Center - Tower Health Medical Group,560 Van Reed Road,Suite 101,Wyomissing,PA,19610,(484)628-2525,Kelly Blankenbiller,FALSE,
3175,Hematology Oncology - Tower Health Medical Group,McGlinn Family Regional Cancer Center,PO Box 16052,West Reading,PA,19612-6052,(484)628-0900,Sharon Gaspari,FALSE,
3175,Hematology Oncology - Tower Health Medical Group,McGlinn Family Regional Cancer Center,PO Box 16052,West Reading,PA,19612-6052,(484)628-0900,Sharon Gaspari,FALSE,
3175,Hematology Oncology - Tower Health Medical Group,McGlinn Family Regional Cancer Center,PO Box 16052,West Reading,PA,19612-6052,(484)628-0900,Sharon Gaspari,FALSE,
3178,Infectious Diseases - Tower Health Medical Group,301 S 7th Avenue,Suite 115,West Reading,PA,19611,(484)628-4630,Laya Komlodi,FALSE,
3178,Infectious Diseases - Tower Health Medical Group,301 S 7th Avenue,Suite 115,West Reading,PA,19611,(484)628-4630,Laya Komlodi,FALSE,
3178,Infectious Diseases - Tower Health Medical Group,301 S 7th Avenue,Suite 115,West Reading,PA,19611,(484)628-4630,Laya Komlodi,FALSE,
3178,Infectious Diseases - Tower Health Medical Group,301 S 7th Avenue,Suite 115,West Reading,PA,19611,(484)628-4630,Laya Komlodi,FALSE,
3178,Infectious Diseases - Tower Health Medical Group,301 S 7th Avenue,Suite 115,West Reading,PA,19611,(484)628-4630,Laya Komlodi,FALSE,
3178,Infectious Diseases - Tower Health Medical Group,301 S 7th Avenue,Suite 115,West Reading,PA,19611,(484)628-4630,Laya Komlodi,FALSE,
3178,Infectious Diseases - Tower Health Medical Group,301 S 7th Avenue,Suite 115,West Reading,PA,19611,(484)628-4630,Laya Komlodi,FALSE,
3178,Infectious Diseases - Tower Health Medical Group,301 S 7th Avenue,Suite 115,West Reading,PA,19611,(484)628-4630,Laya Komlodi,FALSE,
3178,Infectious Diseases - Tower Health Medical Group,301 S 7th Avenue,Suite 115,West Reading,PA,19611,(484)628-4630,Laya Komlodi,FALSE,
3178,Infectious Diseases - Tower Health Medical Group,301 S 7th Avenue,Suite 115,West Reading,PA,19611,(484)628-4630,Laya Komlodi,FALSE,
3178,Infectious Diseases - Tower Health Medical Group,301 S 7th Avenue,Suite 115,West Reading,PA,19611,(484)628-4630,Laya Komlodi,FALSE,
3179,Internal Medicine - Tower Health Medical Group,950B N Wyomissing Blvd,2nd Floor,Wyomissing,PA,19610,(610)898-3750,Cathy Meharg,FALSE,
3179,Internal Medicine - Tower Health Medical Group,950B N Wyomissing Blvd,2nd Floor,Wyomissing,PA,19610,(610)898-3750,Cathy Meharg,FALSE,
3179,Internal Medicine - Tower Health Medical Group,950B N Wyomissing Blvd,2nd Floor,Wyomissing,PA,19610,(610)898-3750,Cathy Meharg,FALSE,
3179,Internal Medicine - Tower Health Medical Group,950B N Wyomissing Blvd,2nd Floor,Wyomissing,PA,19610,(610)898-3750,Cathy Meharg,FALSE,
3179,Internal Medicine - Tower Health Medical Group,950B N Wyomissing Blvd,2nd Floor,Wyomissing,PA,19610,(610)898-3750,Cathy Meharg,FALSE,
3179,Internal Medicine - Tower Health Medical Group,950B N Wyomissing Blvd,2nd Floor,Wyomissing,PA,19610,(610)898-3750,Cathy Meharg,FALSE,
3179,Internal Medicine - Tower Health Medical Group,950B N Wyomissing Blvd,2nd Floor,Wyomissing,PA,19610,(610)898-3750,Cathy Meharg,FALSE,
3186,Internal Medicine - Tower Health Medical Group,4885 DeMoss Road,Suite 200,Reading,PA,19606,(610)898-5660,Jonathan Colon,FALSE,
3186,Internal Medicine - Tower Health Medical Group,4885 DeMoss Road,Suite 200,Reading,PA,19606,(610)898-5660,Jonathan Colon,FALSE,
3186,Internal Medicine - Tower Health Medical Group,4885 DeMoss Road,Suite 200,Reading,PA,19606,(610)898-5660,Jonathan Colon,FALSE,
3186,Internal Medicine - Tower Health Medical Group,4885 DeMoss Road,Suite 200,Reading,PA,19606,(610)898-5660,Jonathan Colon,FALSE,
3194,Palliative Medicine - Tower Health Medical Group,420 South Fifth Avenue,"D Building, 1st Floor",West Reading,PA,19611,(484)628-4907,Laura Stack,FALSE,
3194,Palliative Medicine - Tower Health Medical Group,420 South Fifth Avenue,"D Building, 1st Floor",West Reading,PA,19611,(484)628-4907,Laura Stack,FALSE,
3194,Palliative Medicine - Tower Health Medical Group,420 South Fifth Avenue,"D Building, 1st Floor",West Reading,PA,19611,(484)628-4907,Laura Stack,FALSE,
3194,Palliative Medicine - Tower Health Medical Group,420 South Fifth Avenue,"D Building, 1st Floor",West Reading,PA,19611,(484)628-4907,Laura Stack,FALSE,
3194,Palliative Medicine - Tower Health Medical Group,420 South Fifth Avenue,"D Building, 1st Floor",West Reading,PA,19611,(484)628-4907,Laura Stack,FALSE,
3195,Internal Medicine - Tower Health Medical Group,950A N Wyomissing Blvd,1st Floor,Wyomissing,PA,19610,(610)898-2400,Cathy Meharg,FALSE,
3195,Internal Medicine - Tower Health Medical Group,950A N Wyomissing Blvd,1st Floor,Wyomissing,PA,19610,(610)898-2400,Cathy Meharg,FALSE,
3195,Internal Medicine - Tower Health Medical Group,950A N Wyomissing Blvd,1st Floor,Wyomissing,PA,19610,(610)898-2400,Cathy Meharg,FALSE,
3195,Internal Medicine - Tower Health Medical Group,950A N Wyomissing Blvd,1st Floor,Wyomissing,PA,19610,(610)898-2400,Cathy Meharg,FALSE,
3195,Internal Medicine - Tower Health Medical Group,950A N Wyomissing Blvd,1st Floor,Wyomissing,PA,19610,(610)898-2400,Cathy Meharg,FALSE,
3195,Internal Medicine - Tower Health Medical Group,950A N Wyomissing Blvd,1st Floor,Wyomissing,PA,19610,(610)898-2400,Cathy Meharg,FALSE,
3195,Internal Medicine - Tower Health Medical Group,950A N Wyomissing Blvd,1st Floor,Wyomissing,PA,19610,(610)898-2400,Cathy Meharg,FALSE,
3195,Internal Medicine - Tower Health Medical Group,950A N Wyomissing Blvd,1st Floor,Wyomissing,PA,19610,(610)898-2400,Cathy Meharg,FALSE,
3195,Internal Medicine - Tower Health Medical Group,950A N Wyomissing Blvd,1st Floor,Wyomissing,PA,19610,(610)898-2400,Cathy Meharg,FALSE,
3195,Internal Medicine - Tower Health Medical Group,950A N Wyomissing Blvd,1st Floor,Wyomissing,PA,19610,(610)898-2400,Cathy Meharg,FALSE,
3195,Internal Medicine - Tower Health Medical Group,950A N Wyomissing Blvd,1st Floor,Wyomissing,PA,19610,(610)898-2400,Cathy Meharg,FALSE,
3195,Internal Medicine - Tower Health Medical Group,950A N Wyomissing Blvd,1st Floor,Wyomissing,PA,19610,(610)898-2400,Cathy Meharg,FALSE,
3197,Reading OB/GYN - Tower Health Medical Group,3701 Perkiomen Avenue,,Reading,PA,19606,(610)779-6550,Joelle Thomas,FALSE,
3197,Reading OB/GYN - Tower Health Medical Group,3701 Perkiomen Avenue,,Reading,PA,19606,(610)779-6550,Joelle Thomas,FALSE,
3202,Neurosurgery - Tower Health Medical Group,601 Spruce Street,,West Reading,PA,19611,(484)628-8900,Kendra Wickizer,FALSE,
3202,Neurosurgery - Tower Health Medical Group,601 Spruce Street,,West Reading,PA,19611,(484)628-8900,Kendra Wickizer,FALSE,
3202,Neurosurgery - Tower Health Medical Group,601 Spruce Street,,West Reading,PA,19611,(484)628-8900,Kendra Wickizer,FALSE,
3202,Neurosurgery - Tower Health Medical Group,601 Spruce Street,,West Reading,PA,19611,(484)628-8900,Kendra Wickizer,FALSE,
3202,Neurosurgery - Tower Health Medical Group,601 Spruce Street,,West Reading,PA,19611,(484)628-8900,Kendra Wickizer,FALSE,
3202,Neurosurgery - Tower Health Medical Group,601 Spruce Street,,West Reading,PA,19611,(484)628-8900,Kendra Wickizer,FALSE,
3202,Neurosurgery - Tower Health Medical Group,601 Spruce Street,,West Reading,PA,19611,(484)628-8900,Kendra Wickizer,FALSE,
3202,Neurosurgery - Tower Health Medical Group,601 Spruce Street,,West Reading,PA,19611,(484)628-8900,Kendra Wickizer,FALSE,
3202,Neurosurgery - Tower Health Medical Group,601 Spruce Street,,West Reading,PA,19611,(484)628-8900,Kendra Wickizer,FALSE,
3202,Neurosurgery - Tower Health Medical Group,601 Spruce Street,,West Reading,PA,19611,(484)628-8900,Kendra Wickizer,FALSE,
3202,Neurosurgery - Tower Health Medical Group,601 Spruce Street,,West Reading,PA,19611,(484)628-8900,Kendra Wickizer,FALSE,
3205,Vascular Surgical Specialists - Tower Health Medical Group,301 South Seventh Avenue,Suite 1070,West Reading,PA,19611,(484)628-2468,Kim Paolini,FALSE,
3205,Vascular Surgical Specialists - Tower Health Medical Group,301 South Seventh Avenue,Suite 1070,West Reading,PA,19611,(484)628-2468,Kim Paolini,FALSE,
3205,Vascular Surgical Specialists - Tower Health Medical Group,301 South Seventh Avenue,Suite 1070,West Reading,PA,19611,(484)628-2468,Kim Paolini,FALSE,
3205,Vascular Surgical Specialists - Tower Health Medical Group,301 South Seventh Avenue,Suite 1070,West Reading,PA,19611,(484)628-2468,Kim Paolini,FALSE,
3205,Vascular Surgical Specialists - Tower Health Medical Group,301 South Seventh Avenue,Suite 1070,West Reading,PA,19611,(484)628-2468,Kim Paolini,FALSE,
3205,Vascular Surgical Specialists - Tower Health Medical Group,301 South Seventh Avenue,Suite 1070,West Reading,PA,19611,(484)628-2468,Kim Paolini,FALSE,
3206,Weight Management Center - Tower Health Medical Group,2603 Keiser Blvd,Suite 104,Wyomissing,PA,19610,(484)628-5673,Jonathan Colon,FALSE,
3206,Weight Management Center - Tower Health Medical Group,2603 Keiser Blvd,Suite 104,Wyomissing,PA,19610,(484)628-5673,Jonathan Colon,FALSE,
3206,Weight Management Center - Tower Health Medical Group,2603 Keiser Blvd,Suite 104,Wyomissing,PA,19610,(484)628-5673,Jonathan Colon,FALSE,
3206,Weight Management Center - Tower Health Medical Group,2603 Keiser Blvd,Suite 104,Wyomissing,PA,19610,(484)628-5673,Jonathan Colon,FALSE,
3206,Weight Management Center - Tower Health Medical Group,2603 Keiser Blvd,Suite 104,Wyomissing,PA,19610,(484)628-5673,Jonathan Colon,FALSE,
3206,Weight Management Center - Tower Health Medical Group,2603 Keiser Blvd,Suite 104,Wyomissing,PA,19610,(484)628-5673,Jonathan Colon,FALSE,
3206,Weight Management Center - Tower Health Medical Group,2603 Keiser Blvd,Suite 104,Wyomissing,PA,19610,(484)628-5673,Jonathan Colon,FALSE,
3206,Weight Management Center - Tower Health Medical Group,2603 Keiser Blvd,Suite 104,Wyomissing,PA,19610,(484)628-5673,Jonathan Colon,FALSE,
3208,Premier Women's Health Wyomissing - Tower Health Medical Group,1040 Reed Avenue,,Wyomissing,PA,19610,(610)898-7000,Donna Trovarello,FALSE,
3208,Premier Women's Health Wyomissing - Tower Health Medical Group,1040 Reed Avenue,,Wyomissing,PA,19610,(610)898-7000,Donna Trovarello,FALSE,
3208,Premier Women's Health Wyomissing - Tower Health Medical Group,1040 Reed Avenue,,Wyomissing,PA,19610,(610)898-7000,Donna Trovarello,FALSE,
3208,Premier Women's Health Wyomissing - Tower Health Medical Group,1040 Reed Avenue,,Wyomissing,PA,19610,(610)898-7000,Donna Trovarello,FALSE,
3208,Premier Women's Health Wyomissing - Tower Health Medical Group,1040 Reed Avenue,,Wyomissing,PA,19610,(610)898-7000,Donna Trovarello,FALSE,
3208,Premier Women's Health Wyomissing - Tower Health Medical Group,1040 Reed Avenue,,Wyomissing,PA,19610,(610)898-7000,Donna Trovarello,FALSE,
3208,Premier Women's Health Wyomissing - Tower Health Medical Group,1040 Reed Avenue,,Wyomissing,PA,19610,(610)898-7000,Donna Trovarello,FALSE,
3208,Premier Women's Health Wyomissing - Tower Health Medical Group,1040 Reed Avenue,,Wyomissing,PA,19610,(610)898-7000,Donna Trovarello,FALSE,
3210,Wound Healing and Hyperbaric Medicine - Tower Health Medical Group,2603 Keiser Blvd,Suite 204,Reading,PA,19610,(484)628-3939,Brian Gromlich,FALSE,
3210,Wound Healing and Hyperbaric Medicine - Tower Health Medical Group,2603 Keiser Blvd,Suite 204,Reading,PA,19610,(484)628-3939,Brian Gromlich,FALSE,
3210,Wound Healing and Hyperbaric Medicine - Tower Health Medical Group,2603 Keiser Blvd,Suite 204,Reading,PA,19610,(484)628-3939,Brian Gromlich,FALSE,
3212,Ridgewood Orthopedic Specialists,2201 Ridgewood Road,Suite 200,Wyomissing,PA,19610,,Private # 610-375-9631,FALSE,
3225,Gynecologic Oncology - Tower Health Medical Group,420 South Fifth Avenue,N Building Ground Floor,West Reading,PA,19611,(484)628-8905,Tracy Tibbetts,FALSE,
3225,Gynecologic Oncology - Tower Health Medical Group,420 South Fifth Avenue,N Building Ground Floor,West Reading,PA,19611,(484)628-8905,Tracy Tibbetts,FALSE,
3225,Gynecologic Oncology - Tower Health Medical Group,420 South Fifth Avenue,N Building Ground Floor,West Reading,PA,19611,(484)628-8905,Tracy Tibbetts,FALSE,
3237,Plastic and Reconstructive Surgery - Tower Health Medical Group,301 S 7th Avenue,Suite 115,West Reading,PA,19611,,Melissa Haley,FALSE,
3237,Plastic and Reconstructive Surgery - Tower Health Medical Group,301 S 7th Avenue,Suite 115,West Reading,PA,19611,,Melissa Haley,FALSE,
3251,Schuylkill Medical Center,420 South Jackson Street,,Pottsville,PA,17901,,,FALSE,
3252,Schuylkill Valley Family Practice,5 S Centre Avenue,Suite A3,Leesport,PA,19533,,Michelle Vile,FALSE,
3252,Schuylkill Valley Family Practice,5 S Centre Avenue,Suite A3,Leesport,PA,19533,,Michelle Vile,FALSE,
3266,Sotomayor Family Medicine,1220 Centre Avenue,,Reading,PA,19601,(000)000-0000,,FALSE,
3266,Sotomayor Family Medicine,1220 Centre Avenue,,Reading,PA,19601,(000)000-0000,,FALSE,
3267,Family Medicine - Tower Health Medical Group,2209 Quarry Drive,Suite C34,West Lawn,PA,19609,(610)678-7000,Cindy Barnett,FALSE,
3267,Family Medicine - Tower Health Medical Group,2209 Quarry Drive,Suite C34,West Lawn,PA,19609,(610)678-7000,Cindy Barnett,FALSE,
3274,Spring Medical Associates,2913 Windmill Road,Suite 5,Sinking Spring,PA,19606,,,FALSE,
3278,Spring Ridge,2603 Keiser Blvd,Suite 104,Wyomissing,PA,19610,,,FALSE,
3278,Spring Ridge,2603 Keiser Blvd,Suite 104,Wyomissing,PA,19610,,,FALSE,
3278,Spring Ridge,2603 Keiser Blvd,Suite 104,Wyomissing,PA,19610,,,FALSE,
3288,Spring Ridge Surgical Associates,2758 Century Blvd,Suite 1,Wyomissing,PA,19610,,,FALSE,
3288,Spring Ridge Surgical Associates,2758 Century Blvd,Suite 1,Wyomissing,PA,19610,,,FALSE,
3288,Spring Ridge Surgical Associates,2758 Century Blvd,Suite 1,Wyomissing,PA,19610,,,FALSE,
3299,St. Christopher's Hopsital for Children,Erie Avenue at Front Street,Suite 3314,Philadelphia,PA,19134-1095,,,FALSE,
3311,St. Christopher's Pediatric Associates,160 East Erie Avenue,,Philadelphia,PA,19134,(484)628-2445,Rasheeda Creque,FALSE,
